Company,Sector,Headquarters,Amount,Funding_Round_Type,Lead_Investors,Year,Month
ZestMoney,Consumer Internet,Bangalore,"65,00,000",Private Equity,"PayU, Ribbit Capital, Omidyar Network",2017,February
AirZaar,Technology,Missourie,"3,50,000",Seed Funding,Quake Capital,2017,February
Truebil,Consumer Internet,Mumbai,"30,00,000",Private Equity,Shunwei Capital,2017,February
YourStory,Consumer Internet,Bangalore,"30,00,000",Private Equity,"Kalaari Capital Partners, Qualcomm, 3ONE4 Capital Advisors, UC-RNT",2017,February
Imaginate,Technology,Hyderabad,"5,00,000",Seed Funding,SRI Capital,2017,February
The Ken,Consumer Internet,Bangalore,"4,00,000",Seed Funding,"Aprameya Radhakrishna, Deepak Natraj, Girish Mathrubootham, Mahesh Murthy, Pallav Nadhani, Pavan Ongole, Sandeep Mathur, Vijay Shekhar Sharma & Others",2017,February
Urban Ladder,ECommerce,Bangalore,"1,52,00,000",Private Equity,"Kalaari Capital, SAIF Partners, Steadview Capital, Sequoia Capital",2017,February
Aisle,Consumer Internet,Bangalore,,Seed Funding,"Konglo Ventures, White Unicorn Ventures, LetsVenture",2017,February
TownScript,Consumer Internet,Pune,,Private Equity,BookMyShow,2017,February
Leopetra,eCommerce,Mumbai,"40,000",Seed Funding,Facebook FBStart,2017,February
Blood n Care,Consumer Internet,Gurgaon,"40,000",Seed Funding,Facebook FBStart,2017,February
Flipkart,eCommerce,Bangalore,"3,87,00,000",Private Equity,"Bennett, Coleman and Co. Ltd (BCCL)",2017,February
True Balance,Consumer Internet,Gurgaon,"1,50,00,000",Private Equity,"Softbank Ventures Korea, IMM Investment",2017,February
Vebbler,Consumer Internet,Bangalore,"40,000",Seed Funding,Facebook FBStart,2017,February
Get My Parking,Consumer Internet,New Delhi,"11,00,000",Private Equity,"Indian Angel Network (IAN), BEENEXT, The Chennai Angels, Sunil Munjal",2017,February
Lets Reap,Consumer Internet,Mumbai,,Seed Funding,"Kunal Shah, Sandeep Tandon, Nitin Saluja, Gagan Goyal",2017,February
Oglas,Consumer Internet,Noida,,Seed Funding,"Pankaj Rungta, Yogesh Agarwal",2017,February
Staydobe,Consumer Internet,Bangalore,,Seed Funding,Ishan Manaktala,2017,February
Biryani By Kilo,Consumer Internet,Gurgaon,"3,75,000",Seed Funding,"Chandigarh Angels, Ashish Gupta, Rohit, Ashish Chand, Sunil Singh & Others",2017,February
Johari Shop,ECommerce,Bangalore,"94,000",Seed Funding,Undisclosed Investors,2017,February
NeoStencil,Consumer Internet,New Delhi,"10,00,000",Private Equity,"Brand Capital, Paragon Trust",2017,February
Blackbuck,Logistics,Bangalore,"7,00,00,000",Private Equity,"Sands Capital, IFC, Accel Partners, Flipkart, Sanjiv Rangrass",2017,February
TaxSutra,Consumer Internet,Pune,"3,66,000",Seed Funding,"TV Mohandas Pai, V Balakrishnan, PV Srinivasan",2017,January
TempoGo,Technology,Panaji,"8,25,000",Seed Funding,K2 Capital,2017,January
GoFynd,ecommerce,Mumbai,,Seed Funding,"Anand Chandrasekaran, Rajiv Mehta, Ramakant Sharma",2017,January
Vow Car Clinic,Consumer Internet,Gurgaon,,Seed Funding,Vishal Malik,2017,January
LearnTron,Technology,Chennai,,Seed Funding,Kae Capital,2017,January
MobiDent,Consumer Internet,Bangalore,,Private Equity,DanGold Investment Corp,2017,January
Yostra,Technology,Bangalore,,Private Equity,"Marico Innovation Foundation (MIF), Villgro",2017,January
Leap India,Logistics,Mumbai,"1,30,00,000",Private Equity,"India Nivesh Growth Fund, Sixth Sense, TCI Ventures",2017,January
FreeCharge,Consumer Internet,Mumbai,"5,70,00,000",Private Equity,Jasper Infotech Pvt Ltd,2017,January
TicketNew,Consumer Internet,Chennai,"3,50,00,000",Private Equity,Alibaba Pictures,2017,January
Intelligence Node,Technology,Mumbai,"8,00,000",Private Equity,BlackSoil Capital Pvt Ltd,2017,January
Securens,Technology,Mumbai,"50,00,000",Private Equity,"Mayfield India, Trifecta Capital",2017,January
Loan Frame,Consumer Internet,Gurgaon,"22,50,000",Private Equity,"Vedanta Capital, William Campbell, Toos N Daruvala",2017,January
DriveSkool,Consumer Internet,Bangalore,,Seed Funding,Aavya Ventures,2017,January
Medinfi,Consumer Internet,Bangalore,"1,00,000",Seed Funding,"Vinod Martin, Evan Lim, Kanchan Ghoshal, Ram Kumar Kakani",2017,January
LensKart,eCommerce,Bangalore,"35,00,000",Private Equity,Ronnie Screwvala,2017,January
InstaOffice,Consumer Internet,Gurgaon,,Seed Funding,"Zishaan Hayath, Karan Chellani, Mohit Satyan",2017,January
Hansel.io,Consumer Internet,Bangalore,"13,50,000",Private Equity,"IDG Ventures, Endiya Partners",2017,January
Square Yards,Consumer Internet,Gurgaon,"1,00,00,000",Private Equity,"Lohia Group, Andre Hoffman",2017,January
Roambee,Technology,Mumbai,"41,00,000",Private Equity,Deutsche Telekom Strategic Investments & Others,2017,January
PaisaWapas,Consumer Internet,Bangalore,,Seed Funding,Vividhity Ventures,2017,January
iService,Consumer Internet,Bangalore,"4,40,000",Seed Funding,"Blume Ventures, Girish Mathrubootham, Aprameya Radhakrishna",2017,January
Unacademy,Consumer Internet,Bangalore,"45,00,000",Private Equity,"Nexus Venture Partners, Blume Ventures",2017,January
SecururAX,Technology,Bangalore,,Private Equity,"Axilor Ventures, Parampara Early Stage Opportunities Fund & Others",2017,January
Leadburg,Consumer Internet,Bangalore,,Seed Funding,"Harsh V. Pant, Ratheesh Raveendran",2017,January
ZoloStays,Consumer Internet,Bangalore,"50,00,000",Private Equity,"Nexus Venture Partners, Innoven Capital",2017,January
Oi Media,Technology,New Delhi,,Seed Funding,Quarizon,2017,January
HipCouch,Consumer Internet,Mumbai,"7,00,000",Seed Funding,Undisclosed Investors,2017,January
Curiositi,Consumer Internet,Bangalore,"8,00,000",Private Equity,"Menterra Social Impact Fund, Unitus Seed Fund",2017,January
TinyStep,Consumer Internet,Bangalore,"20,00,000",Private Equity,Flipkart,2017,January
Practo,Consumer Internet,Bangalore,"5,50,00,000",Private Equity,"Tencent,\\xc2\\xa0 ru-Net, RSI Fund, Thrive Capital",2017,January
Ketchupp,Consumer Internet,New Delhi,"4,41,000",Seed Funding,India Quotient and others,2017,January
Hoopy,Consumer Internet,Gwalior,"5,00,000",Seed Funding,undisclosed investors,2017,January
Ezytruk,Consumer Internet,Bangalore,"1,47,000",Seed Funding,"Ajith Nair, Anish K",2017,January
Kratikal,Technology,New Delhi,,Seed Funding,"Amajit Gupta, Praveen Dubey, J.P. Bhatt",2017,January
Direct Create,eCommerce,Gurgaon,,Seed Funding,Rajasthan Venture Capital Fund,2017,January
Vahdam Teas,eCommerce,New Delhi,"6,50,000",Seed Funding,"Mumbai Angels Network, Fireside Ventures, Singapore Angel Network",2017,January
Qwikspec,Technology,Bangalore,"3,00,000",Seed Funding,Undisclosed Investors,2017,January
PParke,Consumer Internet,Bangalore,,Seed Funding,SB Ventures,2017,January
Weddingz.in,Consumer Internet,Mumbai,"10,00,000",Private Equity,Singularity Ventures,2017,January
Native Special,eCommerce,Karur,,Seed Funding,"Indian Angel Network, Native Angels Network",2017,January
Fitnapp,Consumer Internet,Noida,,Private Equity,SD Group,2017,January
Ethosh,Technology,Pune,,Seed Funding,Deepak Nathani,2017,January
Wydr,eCommerce,Gurgaon,,Private Equity,"Bessemer Venture Partners, Stellaris Venture Partners, Jungle Venture Partners, Axis Capital",2017,January
Tyre Express,Technology,Mumbai,,Seed Funding,IvyCamp Ventures,2017,January
Connaizen,Technology,New Delhi,,Seed Funding,Umang Moondra,2017,January
MessaGif,Consumer Internet,New Delhi,"50,000",Seed Funding,Undisclosed investor,2017,January
SmartHi,Technology,Pune,,Seed Funding,Singapore based investor,2017,January
CRON Systems,Technology,New Delhi,,Seed Funding,YourNest Fund II,2017,January
CueMath,Technology,New Delhi,"1,50,00,000",Private Equity,"CapitalG, Sequoia India",2017,January
ChipperSage,Technology,Bangalore,,Seed Funding,India Educational Investment Fund,2017,January
SelectJobs,Consumer Internet,Mumbai,,Seed Funding,India Educational Investment Fund,2017,January
Khel Now,Consumer Internet,Bangalore,"5,00,000",Private Equity,Indochine International,2017,January
NowFloats,Consumer Internet,Hyderabad,"1,00,00,000",Private Equity,"Iron Pillar and IIFL, Blume Ventures, Omidyar Network",2017,January
Lets Transport,Consumer Internet,Bangalore,"40,00,000",Private Equity,"GMO Japan, Neelesh Bhatnagar",2017,January
BetaOut,Technology,Noida,,Private Equity,East Ventures & Others,2017,January
Wishberry,Consumer Internet,Mumbai,,Seed Funding,"Sharad Sharma, Rajan Anandan,\\xc2\\xa0 Amit Ranjan, Alok Mittal & others",2017,January
RML Agtech,Technology,Pune,"40,00,000",Private Equity,IvyCap Ventures,2017,January
LoyaltyPrime,Technology,New Delhi,,Private Equity,"Senovo, Unternehmertum Venture Capital, Alexander Bruehl",2017,January
InstaSafe,Technology,Bangalore,"22,00,000",Private Equity,ABM Knowledgeware,2017,January
Infibeam,eCommerce,Ahmedabad,"88,00,000",Private Equity,"Bennett, Coleman and Company Ltd",2017,January
99Games,Technology,Udupi,,Seed Funding,Dream Incubator,2017,January
AirMed Labs,Consumer Internet,Ahmedabad,"14,00,000",Private Equity,Brand Capital,2017,January
99PerHour,Consumer Internet,Chennai,"3,00,000",Seed Funding,V Aanand R,2017,January
Kochi Post,Consumer Internet,Kochi,,Seed Funding,"Rajesh Yohannan, Puthen & Cole",2017,January
Intuit Things,Technology,Mumbai,"1,06,000",Seed Funding,Sanjay Mehta & Others ( The Ten Minute Million),2017,January
Cloudrino,Technology,New Delhi,"22,500",Seed Funding,The Ten Minute Million,2017,January
FabX,eCommerce,Mumbai,"68,000",Seed Funding,The Ten Minute Million,2017,January
Maptags,Consumer Internet,Bangalore,"18,000",Seed Funding,The Ten Minute Million,2017,January
YOLO Health,Consumer Internet,Mumbai,,Seed Funding,Chandigarh Angels Network (CAN),2017,January
Heads Up For Tails,eCommerce,New Delhi,"20,00,000",Private Equity,Undisclosed Investors,2017,January
Register My Marriage,Consumer Internet,New Delhi,,Seed Funding,Mumbai Angels,2017,January
SidQam,Technology,Noida,"12,00,000",Private Equity,"SQue Capital, Grace Capital Ventures, Soham Vencaps",2016,December
India Lends,Consumer Internet,New Delhi,"40,00,000",Private Equity,"DSG Consumer Partners, American Express Ventures, Cyber Carrier VC, AdvantEdge Partners",2016,December
Slide App,Consumer Internet,New Delhi,"36,00,000",Private Equity,Songhyun Investment,2016,December
Badiyajobs,Consumer Internet,New Delhi,"1,00,000",Seed Funding,Undisclosed,2016,December
Streo,Consumer Internet,Bangalore,,Seed Funding,"GEMs Advisory, Quarizon",2016,December
TYGR,Technology,Mumbai,"30,00,000",Private Equity,Franchise India,2016,December
Mr Hot Foods,Consumer Internet,Indore,,Seed Funding,IvyCamp Ventures,2016,December
UrDoorStep,eCommerce,Bangalore,"14,00,000",Private Equity,Lakshmi Vilas Bank & undisclosed HNIs,2016,December
ONN Bikes,eCommerce,Mumbai,,Seed Funding,Grace Capital Ventures,2016,December
Diro Labs,Consumer Internet,New Delhi,"1,47,000",Seed Funding,Info Edge (India),2016,December
THB,Technology,Gurgaon,,Seed Funding,"Ajith Sukumaran, Currae Healthtech Fund",2016,December
LookAtMe,Consumer Internet,Singapore,,Seed Funding,Eros Labs,2016,December
Netree,eCommerce,New Delhi,,Seed Funding,"The Chennai Angels, LetsVenture",2016,December
BookEventz,Consumer Internet,Mumbai,,Seed Funding,Investors from Mumbai Angels & LetsVenture,2016,December
Tailslife,Consumer Internet,Bangalore,,Seed Funding,"Mohan Kumar, V. Balakrishnan",2016,December
Revv,Consumer Internet,New Delhi,"90,00,000",Private Equity,Edelweiss Private Equity,2016,December
WealthApp,Consumer Internet,Bangalore,"4,40,000",Seed Funding,"Venk Krishnan, MJ Aravind, Vikram Kotak, Jayant Davar,\\xc2\\xa0 Ramkumar Nishtal, Arjun Sharmaa",2016,December
Vehico,Technology,Bangalore,,Seed Funding,"Calcutta Angel Network, Appliyifi",2016,December
Zest Money,Consumer Internet,Mumbai,"65,00,000",Private Equity,PayU,2016,December
GoMechanic,Consumer Internet,Gurgaon,"2,50,000",Seed Funding,Venture Catalysts,2016,December
Stalk Buy Love,eCommerce,New Delhi,"60,00,000",Private Equity,Kalaari Capital,2016,December
Nykaa,eCommerce,Mumbai,,Private Equity,Max Ventures and Industries,2016,December
Wittyparot,Technology,Bangalore,"4,50,000",Seed Funding,Mumbai Angels,2016,December
NeuroEquilibrium,Technology,Jaipur,"2,50,000",Seed Funding,Unicorn India Ventures,2016,December
Xseed Education,Technology,Bangalore,"1,00,00,000",Private Equity,Verlinvest SA,2016,December
Rupaiya Exchange,Consumer Internet,New Delhi,"2,00,000",Seed Funding,Undisclosed Investors,2016,December
Doctor Insta,Consumer Internet,Gurgaon,"20,00,000",Private Equity,RoundGlass Partners,2016,December
UrbanPiper,Consumer Internet,Bangalore,,Seed Funding,"Axilor, undisclosed investors",2016,December
Fresh Food Concepts,Food & Beverage,New Delhi,"20,00,000",Seed Funding,"Siddhartha Gupta, Ashvin Chadha",2016,December
Indifi,Consumer Internet,Gurgaon,"1,00,00,000",Private Equity,Omidyar Network,2016,December
GoComet,Logistics,Mumbai,,Seed Funding,"India Quotient, Rajul Garg, Rajesh Yabaji, Chanakya Hridaya, Ramasubramaniam B, Vishwanathan, Nobel House, Sunstone Capital",2016,December
OfBusiness,eCommerce,Gurgaon,"1,11,00,000",Private Equity,"Zodius Technology Opportunities Fund, Matrix Partners",2016,December
Fitmein,Consumer Internet,New Delhi,,Seed Funding,"FiNC, GHV",2016,December
Qacco,Consumer Internet,Gurgaon,"1,50,000",Seed Funding,"Lead Angels Network, Anbu Pandian, Prabhakar MR & Others",2016,December
Fitpass,Consumer Internet,New Delhi,"10,00,000",Seed Funding,Mumbai Angels,2016,December
MoEngage,Technology,Bangalore,,Seed Funding,Anand Chandrasekaran,2016,December
Ten3t Health,Technology,Bangalore,,Seed Funding,"V. Krishna Prasad, Bhupen Shah & Others",2016,December
Trading Bells,Consumer Internet,Indore,"2,97,000",Seed Funding,Swastika Investmart Ltd,2016,December
SERV\\xe2\\x80\\x99D,Consumer Internet,Pune,"1,00,000",Seed Funding,Digital Financial Service Lab,2016,December
IdeaForge,Technology,Mumbai,"1,00,00,000",Private Equity,"WRV Capital and IndusAge Partners, Infosys Innovation Fund",2016,December
Amagi Media Labs,Technology,Mumbai,"3,50,00,000",Private Equity,"Emerald Media, Premji Invest",2016,December
Pocket Aces,Technology,Mumbai,"30,00,000",Private Equity,"Sequoia Capital India, North Base Media, Aarin Capital, 3one4 Capital, Axilor Ventures, Kunal Shah, Sandeep Tandon",2016,December
Pi Data Centers,Technology,Hyderabad,"2,30,00,000",Private Equity,Epsilon Venture Partners,2016,December
TripShelf,Consumer Internet,New Delhi,"1,23,000",Seed Funding,"GEMS Advisory, Quarizon",2016,December
Events High,Consumer Internet,Bangalore,,Private Equity,Axilor Ventures,2016,December
NoBroker,Consumer Internet,Bangalore,"74,00,000",Private Equity,"KTB Network, SAIF Partners, BEENEXT, Digital Garage",2016,December
VivoCarat,eCommerce,Mumbai,"50,000",Seed Funding,Undisclosed Investors,2016,December
Tiyo,Consumer Internet,Kolkata,,Seed Funding,Ajith Nair,2016,December
Zoomcar,Consumer Internet,Bangalore,,Private Equity,Cyber Carrier CL,2016,December
BYJU\\xe2\\x80\\x99s,Consumer Internet,Bangalore,"1,50,00,000",Private Equity,International Financial Corporation,2016,December
Supr Daily,Consumer Internet,Mumbai,,Seed Funding,"Dr. Apoorv Ranjan Sharma, Anil Jain, Anuj Golecha, Krishna Jhunjhunwala, Anirudh Damani",2016,December
The BlueBook,Consumer Internet,Bangalore,"5,00,000",Seed Funding,"Indian Angel Network, Let\\xe2\\x80\\x99s Venture",2016,December
MamaEarth,eCommerce,New Delhi,,Seed Funding,Fireside Ventures & Others,2016,December
Vegetall,eCommerce,Chennai,"1,62,000",Seed Funding,The Chennai Angels,2016,December
Innoplexus,Technology,Pune,,Private Equity,HCS Venture capital fund,2016,December
Mindler,Consumer Internet,New Delhi,"3,24,000",Seed Funding,Taxmann,2016,December
MCaffeine,eCommerce,Bangalore,"3,00,000",Seed Funding,"Kaushal Agarwal, Harminder Sahani, KK Mehra, Pranay Jivrajka, Navjot Saini",2016,December
enKast,Technology,Bangalore,"20,00,000",Private Equity,Ivy League Alumni Angel Network,2016,December
ShopKirana,eCommerce,Indore,,Private Equity,"Incubate Fund, Lead Angels Group & Others",2016,December
MyAdvo,Consumer Internet,New Delhi,,Seed Funding,"Pradyumna Dalmia, S. Somasegar & Others",2016,December
Asocon,Technology,Noida,,Seed Funding,Quarizon,2016,December
LexComply,Consumer Internet,New Delhi,,Seed Funding,Ajay Relan,2016,December
The Postbox,eCommerce,Chennai,,Seed Funding,"The Chennai Angels, Ritesh Mehta, Aruna Ganesh Ram",2016,December
Pandorum Technologies,Technology,Bangalore,,Seed Funding,"Sachin Bansal, Binny Bansal",2016,December
Dekkho,Consumer Internet,Mumbai,"12,00,000",Seed Funding,undisclosed investors,2016,December
Shadowfox,Logistics,Gurgaon,"1,00,00,000",Private Equity,Eight Roads Ventures,2016,December
ShopX,eCommerce,Bangalore,"50,00,000",Private Equity,Nandan Nilekani,2016,December
BookEventz,Consumer Internet,Mumbai,,Seed Funding,"Lead Angels, Mumbai Angels, LetsVenture, Girish Mathrubootham, Anbu Pandian",2016,December
Healthifyme,Consumer Internet,Bangalore,"10,00,000",Private Equity,NB Ventures,2016,December
LetsMD,Consumer Internet,New Delhi,,Seed Funding,"WaterBridge Ventures,",2016,December
Justbooks,Consumer Internet,Bangalore,,Seed Funding,CoCreate Ventures,2016,December
InstantPay,Consumer Internet,New Delhi,,Private Equity,"RB Investments,\\xc2\\xa0 Kaleden Holdings",2016,December
PickMyLaundry,Consumer Internet,New Delhi,"2,00,000",Seed Funding,"Kedar Lele, GHV Accelerator",2016,November
FreshDesk,Consumer Internet,Chennai,"5,50,00,000",Private Equity,"Sequoia Capital India, Accel Partners",2016,November
LaundryAnna,Consumer Internet,Bangalore,"1,50,000",Seed Funding,Undisclosed Investors,2016,November
LetsMD,Consumer Internet,New Delhi,,Seed Funding,"Calcutta Angels Network, LetsVenture, Anupam Mittal, Currae Healthtech Fund",2016,November
Sattviko,Food & Beverage,New Delhi,,Seed Funding,"Raman Roy, Ashish Gupta, Yogesh Andlay, Vaibhav Jain",2016,November
Zarget,Technology,Chennai,"60,00,000",Private Equity,Sequoia India,2016,November
DoSelect,Consumer Internet,Bangalore,,Seed Funding,"3one4 Capital, Mumbai Angels, Aarin Capital",2016,November
EasyPolicy,Consumer Internet,Noida,"1,00,00,000",Private Equity,"Unilazer Ventures,",2016,November
Browntape,Technology,Goa,,Private Equity,Gati Ltd,2016,November
Connect India,Logistics,Bangalore,"10,00,000",Private Equity,Aavishkaar Venture Management,2016,November
Corseco,Technology,New Delhi,"1,50,000",Seed Funding,"Ameera Shah, Vivek Bhargava",2016,November
vImmune,Consumer Internet,Bangalore,,Seed Funding,Undisclosed investor,2016,November
The Gourmet Jar,eCommerce,Noida,,Seed Funding,Chandigarh Angels Network,2016,November
Medzin,eCommerce,New Delhi,"45,000",Seed Funding,A M Sikander,2016,November
Bizongo,eCommerce,Mumbai,"30,00,000",Private Equity,"IDG Ventures, Accel Partners",2016,November
Rivigo,Technology,Gurgaon,"7,50,00,000",Private Equity,Warburg Pincus,2016,November
JustRide,Consumer Internet,Mumbai,"30,00,000",Private Equity,"Justin Kan, Qasar Younis, Paul Bucche, Susa Ventures, Kima Ventures, Axan Venture, SCM Holdings",2016,November
IIM Jobs,Consumer Internet,New Delhi,"20,00,000",Private Equity,India Quotient,2016,November
Square Yards,Consumer Internet,Gurgaon,"1,20,00,000",Private Equity,ADAG Reliance Private Equity,2016,November
GolfLAN,Consumer Internet,New Delhi,"10,00,000",Private Equity,"YourNest Angel Fund, iSON",2016,November
Yottaasys,Technology,Bangalore,,Private Equity,Gleevoaz Ventures,2016,November
Tone Tag,Technology,Bangalore,,Private Equity,"Arun Seth, T.V. Mohandas Pai, Anand Chandrasekaran, Deepak Ghaisas",2016,November
